*SURE-Pulse File3*
Sample Type				:Tension Rect
Sample Name				:20141211-EXP-004-12INCH-185PSI-100.53FPS
In English				:TRUE
Date     				:12/11/2014
File path saved           ¥C:\Users\CameraLaptop\Dropbox\EXPONENT\S004\20141211-EXP-004-12INCH-185PSI-100.53FPS.txt
€SAMPLE/SHOT INFO

Sample Length(in)			:0.25
Sample Height(in)			:0.234
Sample Width(in)			:0.122
Sample Density(lb/in^3)			:0.298
Sample Youngs Modulus (psi*10^6)	:28
Sample Heat Capacity (BTU/(lb*F))	:0.2
Striker Bar Length(in) 			:24
Striker Bar Diameter(in)		:0.75
Striker Bar Speed(ft/s)			:33.38
Striker Bar Density(lb/in^3)			:0.298
Sample Notes 
¥¥
€BAR SETUP/MODULUS CALIBRATION
Bar Setup/Modulus Calibration name	:Exponent
Distance to Incident Strain Gauge(in)	:36
Voltage Calibrated of Incident Bar	:2
Length of Incident Strain Gauge(in)	:0.25
Resistance of 1000 micro Strain
Calibration of Incident Gauge*10^3	:59.94
Gauge Factor of Incident Gauge		:2.15
Gauge Resistance of Incident Gauge	:120
Incident Bar Diameter(in)			:0.75
Incident Bar Density(lb/in^3)			:0.298

Distance to Transmission Strain Gauge(in):36
Voltage Calibrated of Transmission Bar	:2
Length of Incident Strain Gauge(in)	:0.25
Resistance of 1000 micro Strain
Calibration of Transmission Gauge*10^3:59.94
Gauge Factor of Transmission Gauge	:2
Gauge Resistance of Transmission Gauge	:120
Transmission Bar Diameter(in)			:0.75
Transmission Bar Density(lb/in^3)			:0.298

Name of Incident Calibration File	:Manually entered
Name of Transmission Calibration File	:Manually entered
Young's Modulus Incident(psi)		:28
Young's Modulus Transmission(psi)	:28
¥CAMERA PRESENT¥
Camera Frames Per Second	:500000
€PULSE SELECTION
PULSE NOT SELECTED

€DATA
Time(μs)   Incident Bar (V)    Transmission Bar(V)
-167.29856	-0.00610426	0
-167.24856	-0.01587108	-0.01098767
-167.19856	-0.01098767	-0.01709193
-167.14856	-0.01098767	-0.00610426
-167.09856	-0.00610426	-0.00610426
-167.04856	-0.01098767	-0.01098767
-166.99856	-0.01098767	-0.00610426
-166.94856	0	-0.01709193
-166.89856	0	-0.01098767
-166.84856	0	-0.00610426
-166.79856	-0.01098767	0
-166.74856	0	0.00488341
-166.69856	0.00488341	-0.00610426
-166.64856	-0.01098767	-0.00610426
-166.59856	0	-0.01709193
-166.54856	-0.01098767	0
-166.49856	0	0
-166.44856	-0.01098767	-0.01709193
-166.39856	0.00488341	-0.01098767
-166.34856	0.00488341	-0.01098767
-166.29856	0	0
-166.24856	-0.00610426	-0.01098767
-166.19856	-0.01098767	-0.01709193
-166.14856	0.00488341	0
-166.09856	0	-0.00610426
-166.04856	-0.01098767	-0.01098767
-165.99856	-0.01587108	-0.01709193
-165.94856	-0.02197534	-0.01098767
-165.89856	-0.00610426	-0.01709193
-165.84856	-0.00610426	-0.00610426
-165.79856	-0.01098767	-0.01709193
-165.74856	-0.01587108	-0.01709193
-165.69856	-0.00610426	0.00488341
-165.64856	-0.00610426	-0.02197534
-165.59856	-0.01098767	-0.00610426
-165.54856	-0.01098767	-0.01709193
-165.49856	-0.01098767	-0.01709193
-165.44856	-0.00610426	-0.01098767
-165.39856	-0.01098767	0
-165.34856	-0.00610426	-0.01709193
-165.29856	0	0
-165.24856	0.00488341	-0.00610426
-165.19856	0	0
-165.14856	0.00488341	-0.01098767
-165.09856	0	-0.02197534
-165.04856	-0.00610426	-0.01098767
-164.99856	0.00488341	-0.01098767
-164.94856	-0.02197534	0
-164.89856	-0.00610426	-0.01098767
-164.84856	0	-0.00610426
-164.79856	-0.01098767	-0.00610426
-164.74856	-0.01098767	-0.00610426
-164.69856	-0.00610426	-0.00610426
-164.64856	0.00488341	-0.01709193
-164.59856	0	-0.00610426
-164.54856	-0.00610426	-0.00610426
-164.49856	-0.01587108	-0.01098767
-164.44856	-0.01098767	0
-164.39856	0.00488341	-0.00610426
-164.34856	-0.00610426	0
-164.29856	-0.01098767	-0.01709193
-164.24856	-0.01098767	-0.00610426
-164.19856	-0.00610426	-0.00610426
-164.14856	-0.00610426	-0.00610426
-164.09856	-0.01098767	0.00488341
-164.04856	0	0
-163.99856	-0.00610426	-0.01709193
-163.94856	0.00488341	0
-163.89856	-0.00610426	0
-163.84856	-0.01098767	-0.01098767
-163.79856	-0.00610426	-0.01709193
-163.74856	-0.00610426	-0.01098767
-163.69856	-0.01587108	-0.00610426
-163.64856	-0.01098767	0
-163.59856	-0.01098767	-0.00610426
-163.54856	0	-0.01098767
-163.49856	0	-0.01709193
-163.44856	-0.01098767	-0.00610426
-163.39856	0.00488341	-0.02197534
-163.34856	-0.01098767	-0.01098767
-163.29856	-0.00610426	0.00488341
-163.24856	0	0
-163.19856	-0.00610426	-0.01098767
-163.14856	0.00488341	-0.01098767
-163.09856	0	-0.00610426
-163.04856	-0.01587108	0
-162.99856	0.00488341	-0.00610426
-162.94856	-0.00610426	-0.00610426
-162.89856	0.00976682	-0.01098767
-162.84856	0.00488341	-0.00610426
-162.79856	-0.00610426	-0.01098767
-162.74856	-0.00610426	-0.00610426
-162.69856	0.00976682	0
-162.64856	0.00976682	0
-162.59856	-0.00610426	-0.00610426
-162.54856	0	-0.01709193
-162.49856	0	0.00488341
-162.44856	-0.01098767	0
-162.39856	-0.01098767	-0.00610426
-162.34856	-0.00610426	-0.00610426
-162.29856	-0.00610426	-0.01709193
-162.24856	-0.01098767	-0.00610426
-162.19856	-0.01098767	-0.00610426
-162.14856	0	0
-162.09856	-0.00610426	-0.00610426
-162.04856	-0.00610426	-0.00610426
-161.99856	-0.01587108	0
-161.94856	0	-0.00610426
-161.89856	0	-0.00610426
-161.84856	-0.00610426	-0.01098767
-161.79856	-0.01098767	-0.01709193
-161.74856	-0.00610426	-0.00610426
-161.69856	-0.00610426	-0.01098767
-161.64856	-0.01587108	-0.01709193
-161.59856	0	0.00488341
-161.54856	-0.01098767	0
-161.49856	-0.01098767	-0.00610426
-161.44856	0	-0.00610426
-161.39856	-0.00610426	-0.01098767
-161.34856	-0.00610426	-0.00610426
-161.29856	-0.00610426	0
-161.24856	-0.00610426	-0.00610426
-161.19856	0	-0.02197534
-161.14856	-0.01587108	-0.00610426
-161.09856	0.00488341	0
-161.04856	-0.00610426	-0.01098767
-160.99856	-0.00610426	-0.00610426
-160.94856	0.00488341	-0.00610426
-160.89856	0.00488341	-0.00610426
-160.84856	-0.00610426	0.00488341
-160.79856	0.00488341	-0.01709193
-160.74856	-0.01098767	-0.00610426
-160.69856	0.00488341	0.00488341
-160.64856	-0.00610426	-0.00610426
-160.59856	-0.00610426	-0.01098767
-160.54856	-0.01098767	-0.01098767
-160.49856	-0.01098767	-0.01098767
-160.44856	-0.00610426	-0.00610426
-160.39856	-0.01098767	-0.00610426
-160.34856	-0.00610426	-0.01098767
-160.29856	-0.01098767	-0.00610426
-160.24856	-0.01098767	0
-160.19856	-0.01098767	-0.01098767
-160.14856	0.00488341	-0.01098767
-160.09856	0.00488341	-0.02197534
-160.04856	-0.00610426	0
-159.99856	-0.00610426	0
-159.94856	0	-0.00610426
-159.89856	0	-0.01098767
-159.84856	0.00488341	-0.01098767
-159.79856	-0.00610426	-0.01709193
-159.74856	0	0
-159.69856	0	-0.01709193
-159.64856	0.00488341	-0.01098767
-159.59856	0.00488341	-0.01709193
-159.54856	0.00976682	-0.00610426
-159.49856	0	-0.00610426
-159.44856	0	-0.00610426
-159.39856	-0.00610426	-0.00610426
-159.34856	0	-0.01098767
-159.29856	-0.01098767	-0.01709193
-159.24856	-0.01587108	-0.01709193
-159.19856	0	-0.01709193
-159.14856	-0.01098767	-0.00610426
-159.09856	-0.02197534	-0.00610426
-159.04856	-0.01587108	-0.01709193
-158.99856	0.00488341	-0.01709193
-158.94856	0	-0.00610426
-158.89856	0	-0.02197534
-158.84856	-0.00610426	-0.01709193
-158.79856	-0.00610426	0
-158.74856	-0.01098767	0
-158.69856	-0.00610426	-0.01098767
-158.64856	-0.01098767	-0.01098767
-158.59856	0	-0.00610426
-158.54856	-0.00610426	0
-158.49856	-0.00610426	-0.01098767
-158.44856	0	-0.02685875
-158.39856	-0.01587108	-0.02197534
-158.34856	-0.00610426	-0.00610426
-158.29856	-0.02197534	-0.01098767
-158.24856	-0.00610426	-0.01098767
-158.19856	-0.01587108	-0.01709193
-158.14856	-0.00610426	-0.01098767
-158.09856	-0.01587108	-0.01098767
-158.04856	-0.01098767	-0.01098767
-157.99856	-0.00610426	-0.00610426
-157.94856	-0.00610426	-0.01709193
-157.89856	-0.01098767	-0.01709193
-157.84856	0	0
-157.79856	-0.01098767	-0.01098767
-157.74856	-0.01587108	0.00488341
-157.69856	-0.00610426	-0.00610426
-157.64856	-0.02197534	-0.01098767
-157.59856	-0.01587108	-0.00610426
-157.54856	-0.01098767	0.00488341
-157.49856	-0.01098767	-0.01709193
-157.44856	-0.01587108	-0.00610426
-157.39856	-0.00610426	-0.01098767
-157.34856	-0.01098767	-0.01709193
-157.29856	-0.00610426	-0.00610426
-157.24856	-0.02197534	-0.01098767
-157.19856	-0.01587108	-0.00610426
-157.14856	-0.02197534	-0.01098767
-157.09856	-0.01098767	-0.01098767
-157.04856	-0.01098767	-0.01709193
-156.99856	-0.00610426	-0.01098767
-156.94856	-0.01098767	-0.00610426
-156.89856	-0.00610426	-0.00610426
-156.84856	-0.01587108	0
-156.79856	-0.00610426	-0.01709193
-156.74856	0	0
-156.69856	-0.01098767	-0.01098767
-156.64856	-0.01587108	-0.01098767
-156.59856	0.00976682	-0.01709193
-156.54856	0.00488341	-0.01098767
-156.49856	-0.00610426	-0.00610426
-156.44856	0.00488341	-0.02197534
-156.39856	-0.02197534	-0.01098767
-156.34856	0	-0.01098767
-156.29856	-0.01587108	-0.01709193
-156.24856	-0.01098767	-0.00610426
-156.19856	-0.01098767	-0.01098767
-156.14856	-0.00610426	-0.01098767
-156.09856	-0.01587108	-0.00610426
-156.04856	-0.01098767	-0.00610426
-155.99856	-0.01587108	-0.01709193
-155.94856	-0.02197534	-0.01709193
-155.89856	-0.02197534	-0.01098767
-155.84856	-0.00610426	-0.01709193
-155.79856	-0.01098767	0
-155.74856	-0.02685875	-0.00610426
-155.69856	-0.01587108	-0.01098767
-155.64856	-0.00610426	-0.01098767
-155.59856	-0.00610426	-0.00610426
-155.54856	0	-0.01098767
-155.49856	-0.00610426	0
-155.44856	0	0
-155.39856	0	-0.01098767
-155.34856	0	-0.01709193
-155.29856	0	-0.01709193
-155.24856	0	-0.01098767
-155.19856	0.00488341	-0.01098767
-155.14856	-0.00610426	0
-155.09856	0.00488341	-0.01098767
-155.04856	0	-0.01098767
-154.99856	0.00488341	-0.01709193
-154.94856	-0.00610426	0
-154.89856	-0.01098767	-0.00610426
-154.84856	0	-0.00610426
-154.79856	-0.01587108	-0.00610426
-154.74856	-0.01587108	0
-154.69856	-0.01098767	-0.01709193
-154.64856	-0.01098767	-0.01098767
-154.59856	-0.01098767	-0.01098767
-154.54856	-0.00610426	-0.00610426
-154.49856	0	-0.01709193
-154.44856	0.00488341	-0.01098767
-154.39856	-0.00610426	0
-154.34856	0	-0.01709193
-154.29856	0	-0.00610426
-154.24856	0.00976682	-0.00610426
-154.19856	-0.01098767	-0.01098767
-154.14856	-0.00610426	-0.01098767
-154.09856	0	0.00488341
-154.04856	0.00488341	-0.00610426
-153.99856	0	-0.01098767
-153.94856	-0.01098767	-0.00610426
-153.89856	-0.01098767	0
-153.84856	0.00976682	-0.01098767
-153.79856	0	-0.00610426
-153.74856	0.00976682	0
-153.69856	-0.00610426	-0.00610426
-153.64856	0.00488341	0
-153.59856	-0.01587108	-0.02197534
-153.54856	0.00976682	-0.00610426
-153.49856	0.00488341	0
-153.44856	0.00488341	-0.01709193
-153.39856	-0.01098767	0.00488341
-153.34856	0.00488341	-0.00610426
-153.29856	-0.01098767	-0.01709193
-153.24856	-0.01098767	-0.01098767
-153.19856	-0.00610426	0.00976682
-153.14856	-0.00610426	-0.00610426
-153.09856	0	-0.00610426
-153.04856	0.00976682	-0.01098767
-152.99856	-0.01098767	-0.00610426
-152.94856	0	-0.00610426
-152.89856	-0.01098767	-0.01709193
-152.84856	0	-0.01098767
-152.79856	0.00488341	-0.00610426
-152.74856	-0.00610426	0
-152.69856	0.00488341	-0.00610426
-152.64856	-0.00610426	-0.01709193
-152.59856	0	-0.01709193
-152.54856	0.00488341	-0.00610426
-152.49856	0	-0.01098767
-152.44856	-0.00610426	-0.01098767
-152.39856	0	-0.01098767
-152.34856	0.00488341	-0.01098767
-152.29856	0.00976682	-0.01098767
-152.24856	-0.01098767	-0.01098767
-152.19856	-0.00610426	0.00488341
-152.14856	-0.00610426	-0.01709193
-152.09856	-0.02197534	-0.01098767
-152.04856	-0.01587108	-0.02197534
-151.99856	-0.00610426	-0.01098767
-151.94856	-0.00610426	-0.00610426
-151.89856	0.00488341	0.00488341
-151.84856	0.00488341	-0.01098767
-151.79856	0	-0.00610426
-151.74856	-0.01587108	0.00488341
-151.69856	-0.01587108	-0.00610426
-151.64856	-0.01098767	-0.00610426
-151.59856	0.00488341	-0.00610426
-151.54856	-0.01098767	0
-151.49856	0.00488341	0
-151.44856	-0.00610426	-0.01098767
-151.39856	-0.01098767	0
-151.34856	-0.01098767	-0.00610426
-151.29856	-0.00610426	-0.00610426
-151.24856	-0.00610426	-0.00610426
-151.19856	0	0
-151.14856	0.00976682	-0.01098767
-151.09856	-0.00610426	-0.00610426
-151.04856	0	-0.00610426
-150.99856	0	-0.00610426
-150.94856	0.01465023	-0.01098767
-150.89856	0.00488341	0
-150.84856	-0.01098767	-0.00610426
-150.79856	0	-0.00610426
-150.74856	0	0
-150.69856	-0.00610426	-0.00610426
-150.64856	-0.00610426	-0.01709193
-150.59856	-0.00610426	-0.00610426
-150.54856	0	-0.00610426
-150.49856	-0.00610426	-0.00610426
-150.44856	-0.01098767	-0.01098767
-150.39856	-0.01587108	-0.01709193
-150.34856	-0.01098767	-0.00610426
-150.29856	-0.01587108	-0.00610426
-150.24856	-0.01098767	-0.01098767
-150.19856	-0.00610426	-0.01709193
-150.14856	-0.00610426	-0.00610426
-150.09856	0	-0.01709193
-150.04856	-0.00610426	-0.01709193
-149.99856	0.00488341	-0.00610426
-149.94856	-0.01098767	-0.02197534
-149.89856	-0.01587108	-0.01098767
-149.84856	0	0
-149.79856	-0.00610426	-0.00610426
-149.74856	-0.02197534	0
-149.69856	-0.00610426	-0.01098767
-149.64856	-0.00610426	-0.01098767
-149.59856	-0.00610426	-0.01098767
-149.54856	-0.01587108	-0.02197534
-149.49856	-0.01098767	-0.01709193
-149.44856	-0.00610426	-0.01709193
-149.39856	-0.01098767	-0.01709193
-149.34856	-0.01587108	0
-149.29856	-0.02685875	0
-149.24856	-0.01587108	-0.01709193
-149.19856	-0.01098767	-0.01098767
-149.14856	-0.01098767	-0.00610426
-149.09856	0	-0.01098767
-149.04856	-0.01098767	-0.00610426
-148.99856	0	-0.01098767
-148.94856	0.00488341	-0.01709193
-148.89856	0.00488341	-0.00610426
-148.84856	-0.01587108	-0.00610426
-148.79856	-0.00610426	-0.00610426
-148.74856	-0.01587108	-0.01098767
-148.69856	0	-0.00610426
-148.64856	0	-0.01709193
-148.59856	-0.02197534	-0.01098767
-148.54856	-0.01098767	-0.01098767
-148.49856	-0.01587108	0
-148.44856	-0.02197534	-0.00610426
-148.39856	-0.00610426	-0.00610426
-148.34856	-0.01587108	-0.01709193
-148.29856	-0.00610426	-0.01098767
-148.24856	-0.00610426	-0.00610426
-148.19856	-0.00610426	-0.00610426
-148.14856	0	-0.01098767
-148.09856	-0.01098767	-0.00610426
-148.04856	0	0
-147.99856	-0.00610426	0.00976682
-147.94856	-0.00610426	-0.01709193
-147.89856	0.00976682	0.00488341
-147.84856	-0.01098767	0.00488341
-147.79856	0	0
-147.74856	0	0
-147.69856	-0.01098767	-0.01098767
-147.64856	-0.01587108	0
-147.59856	0.00976682	0
-147.54856	0.00488341	-0.00610426
-147.49856	0	-0.01709193
-147.44856	0.00488341	0
-147.39856	-0.00610426	-0.00610426
-147.34856	0	-0.00610426
-147.29856	0.00976682	-0.00610426
-147.24856	0.00488341	-0.00610426
-147.19856	0	-0.01098767
-147.14856	-0.00610426	-0.01098767
-147.09856	0.00488341	-0.00610426
-147.04856	-0.01098767	-0.01098767
-146.99856	0	-0.01098767
-146.94856	-0.01098767	-0.00610426
-146.89856	0.00488341	-0.01098767
-146.84856	-0.01587108	-0.01709193
-146.79856	-0.01098767	-0.00610426
-146.74856	-0.01098767	-0.00610426
-146.69856	0.00488341	-0.00610426
-146.64856	-0.01098767	0
-146.59856	0.00976682	0
-146.54856	-0.00610426	0
-146.49856	-0.01587108	0.00488341
-146.44856	0	-0.01098767
-146.39856	0	-0.00610426
-146.34856	-0.00610426	-0.01098767
-146.29856	-0.00610426	-0.00610426
-146.24856	0.00488341	-0.01098767
-146.19856	0.00488341	-0.02197534
-146.14856	0.00488341	-0.01098767
-146.09856	-0.00610426	-0.01098767
-146.04856	-0.00610426	-0.00610426
-145.99856	0	-0.00610426
-145.94856	0	0
-145.89856	0	-0.00610426
-145.84856	0	0.00488341
-145.79856	0.00488341	0
-145.74856	0.00488341	-0.01098767
-145.69856	0.00976682	-0.01098767
-145.64856	0.00488341	0
-145.59856	0.00488341	-0.01098767
-145.54856	0	0
-145.49856	-0.00610426	-0.01709193
-145.44856	0.00976682	-0.01098767
-145.39856	-0.00610426	-0.00610426
-145.34856	-0.00610426	-0.01098767
-145.29856	-0.01098767	-0.01098767
-145.24856	-0.01098767	-0.00610426
-145.19856	-0.01098767	-0.00610426
-145.14856	0	-0.00610426
-145.09856	-0.01587108	-0.00610426
-145.04856	-0.01098767	-0.00610426
-144.99856	0	-0.00610426
-144.94856	-0.01098767	-0.01098767
-144.89856	0	-0.02197534
-144.84856	-0.00610426	-0.01098767
-144.79856	-0.00610426	-0.01098767
-144.74856	0	-0.01098767
-144.69856	0.00488341	0
-144.64856	0.02075449	-0.01098767
-144.59856	0.00488341	0
-144.54856	0.01465023	-0.01098767
-144.49856	0.00488341	-0.01098767
-144.44856	0.00488341	-0.01709193
-144.39856	-0.00610426	-0.00610426
-144.34856	-0.00610426	-0.01709193
-144.29856	-0.01587108	-0.01709193
-144.24856	-0.01587108	-0.00610426
-144.19856	0.00976682	-0.00610426
-144.14856	0	-0.00610426
-144.09856	0	-0.01709193
-144.04856	-0.00610426	-0.01709193
-143.99856	0	0
-143.94856	-0.01098767	-0.00610426
-143.89856	0.00488341	-0.02197534
-143.84856	0.00488341	-0.01709193
-143.79856	0.00488341	-0.01098767
-143.74856	0	-0.01709193
-143.69856	0	-0.01098767
-143.64856	0.00488341	-0.00610426
-143.59856	-0.01098767	-0.01098767
-143.54856	-0.01098767	-0.02685875
-143.49856	-0.00610426	-0.00610426
-143.44856	-0.00610426	-0.01098767
-143.39856	-0.00610426	0
-143.34856	-0.00610426	-0.01709193
-143.29856	-0.01587108	-0.01098767
-143.24856	-0.01098767	-0.01098767
-143.19856	-0.01587108	-0.01098767
-143.14856	-0.01098767	-0.00610426
-143.09856	-0.01098767	-0.00610426
-143.04856	-0.01098767	-0.00610426
-142.99856	-0.01098767	-0.02197534
-142.94856	-0.00610426	-0.01709193
-142.89856	-0.01587108	-0.01709193
-142.84856	-0.01098767	0
-142.79856	-0.00610426	0
-142.74856	-0.01587108	-0.02685875
-142.69856	-0.01587108	-0.00610426
-142.64856	-0.01098767	-0.00610426
-142.59856	-0.01587108	-0.01709193
-142.54856	0	-0.00610426
-142.49856	-0.01587108	-0.00610426
-142.44856	-0.01098767	-0.03296301
-142.39856	-0.01098767	-0.01098767
-142.34856	-0.01587108	0
-142.29856	-0.01098767	-0.02685875
-142.24856	-0.01587108	-0.01098767
-142.19856	-0.01098767	-0.01098767
-142.14856	-0.01098767	-0.01709193
-142.09856	-0.01587108	-0.02197534
-142.04856	-0.01098767	-0.01709193
-141.99856	-0.02197534	-0.01098767
-141.94856	-0.01098767	0
-141.89856	-0.01098767	-0.02197534
-141.84856	-0.01098767	-0.00610426
-141.79856	-0.02197534	-0.00610426
-141.74856	-0.01098767	-0.00610426
-141.69856	-0.02197534	0
-141.64856	-0.01587108	-0.00610426
-141.59856	-0.00610426	-0.01709193
-141.54856	-0.02685875	-0.01709193
-141.49856	-0.00610426	-0.00610426
-141.44856	-0.01098767	-0.01098767
-141.39856	-0.02197534	-0.01098767
-141.34856	0	-0.02197534
-141.29856	-0.00610426	-0.00610426
-141.24856	-0.02197534	-0.01098767
-141.19856	-0.01098767	-0.00610426
-141.14856	-0.02197534	-0.01098767
-141.09856	-0.01098767	-0.00610426
-141.04856	-0.01098767	0
-140.99856	-0.01098767	-0.00610426
-140.94856	-0.00610426	-0.01709193
-140.89856	-0.00610426	-0.00610426
-140.84856	-0.01587108	-0.01709193
-140.79856	-0.01587108	0
-140.74856	-0.01098767	-0.01709193
-140.69856	-0.00610426	-0.00610426
-140.64856	-0.02197534	-0.01098767
-140.59856	-0.00610426	-0.01098767
-140.54856	-0.00610426	-0.00610426
-140.49856	-0.01098767	-0.00610426
-140.44856	-0.00610426	-0.01098767
-140.39856	-0.00610426	-0.01098767
-140.34856	-0.01587108	-0.01098767
-140.29856	0.00488341	-0.00610426
-140.24856	0	-0.01098767
-140.19856	-0.00610426	-0.01098767
-140.14856	-0.00610426	-0.00610426
-140.09856	0	0
-140.04856	-0.01098767	-0.00610426
-139.99856	-0.01587108	0
-139.94856	-0.01098767	0
-139.89856	-0.01098767	-0.01098767
-139.84856	-0.00610426	-0.00610426
-139.79856	-0.00610426	0
-139.74856	-0.00610426	-0.01098767
-139.69856	-0.00610426	-0.01709193
-139.64856	0	-0.01098767
-139.59856	-0.00610426	0
-139.54856	0	0.00488341
-139.49856	0.00488341	-0.01098767
-139.44856	-0.01098767	0
-139.39856	-0.00610426	0
-139.34856	-0.01098767	0
-139.29856	0.00488341	-0.01709193
-139.24856	-0.01587108	-0.01098767
-139.19856	0	0
-139.14856	-0.01098767	0.00488341
-139.09856	0	-0.01098767
-139.04856	0	-0.01098767
-138.99856	-0.00610426	0.00488341
-138.94856	0.00488341	-0.01709193
-138.89856	0	-0.01098767
-138.84856	-0.00610426	-0.01098767
-138.79856	0	-0.01709193
-138.74856	0	0
-138.69856	0	-0.00610426
-138.64856	0	-0.00610426
-138.59856	0.00488341	0
-138.54856	0	0.00488341
-138.49856	0	-0.01709193
-138.44856	-0.00610426	0
-138.39856	0.00488341	0
-138.34856	-0.00610426	0
-138.29856	-0.00610426	-0.01709193
-138.24856	-0.01098767	-0.01098767
-138.19856	-0.01098767	0.00488341
-138.14856	0	-0.00610426
-138.09856	0	-0.01098767
-138.04856	-0.01098767	-0.01709193
-137.99856	-0.00610426	-0.00610426
-137.94856	-0.00610426	0.00488341
-137.89856	-0.00610426	-0.00610426
-137.84856	-0.00610426	0.00488341
-137.79856	0	-0.01709193
-137.74856	0	-0.00610426
-137.69856	0	0.00488341
-137.64856	0.00488341	0.00488341
-137.59856	0	0
-137.54856	0.00488341	0
-137.49856	0.00488341	0
-137.44856	-0.00610426	-0.02197534
-137.39856	0.01465023	-0.00610426
-137.34856	0	-0.00610426
-137.29856	-0.00610426	-0.00610426
-137.24856	-0.00610426	-0.00610426
-137.19856	0	-0.01098767
-137.14856	0.00488341	-0.00610426
-137.09856	-0.01587108	-0.00610426
-137.04856	-0.00610426	-0.00610426
-136.99856	-0.01098767	0
-136.94856	-0.00610426	-0.00610426
-136.89856	-0.01587108	-0.01709193
-136.84856	-0.00610426	0
-136.79856	-0.01587108	-0.02197534
-136.74856	-0.02197534	0
-136.69856	0	0
-136.64856	-0.02197534	-0.01098767
-136.59856	-0.01587108	-0.00610426
-136.54856	-0.01098767	-0.01098767
-136.49856	-0.01098767	0
-136.44856	-0.02197534	-0.01098767
-136.39856	-0.00610426	-0.01098767
-136.34856	-0.01098767	0
-136.29856	-0.01098767	-0.00610426
-136.24856	-0.01098767	-0.01098767
-136.19856	-0.00610426	-0.00610426
-136.14856	-0.01098767	-0.00610426
-136.09856	0	0.00488341
-136.04856	-0.00610426	-0.00610426
-135.99856	0	-0.01709193
-135.94856	0	0
-135.89856	0	-0.00610426
-135.84856	0	-0.00610426
-135.79856	-0.01098767	-0.00610426
-135.74856	-0.01098767	0
-135.69856	-0.00610426	-0.01098767
-135.64856	-0.01098767	-0.00610426
-135.59856	-0.01098767	-0.01098767
-135.54856	-0.00610426	-0.00610426
-135.49856	-0.01098767	-0.00610426
-135.44856	-0.01098767	-0.01098767
-135.39856	-0.00610426	-0.01098767
-135.34856	-0.01098767	-0.00610426
-135.29856	-0.01098767	-0.00610426
-135.24856	-0.01098767	0
-135.19856	-0.01587108	-0.01709193
-135.14856	-0.01587108	-0.02197534
-135.09856	-0.00610426	0
-135.04856	-0.01098767	-0.00610426
-134.99856	-0.00610426	-0.01098767
-134.94856	0	-0.00610426
-134.89856	0	-0.01098767
-134.84856	0.00976682	-0.01098767
-134.79856	0	-0.00610426
-134.74856	0.00488341	-0.00610426
-134.69856	0	-0.00610426
-134.64856	-0.01098767	0
-134.59856	0	-0.01098767
-134.54856	-0.00610426	-0.01709193
-134.49856	0	0
-134.44856	-0.00610426	0
-134.39856	-0.00610426	-0.01709193
-134.34856	-0.01098767	-0.01709193
-134.29856	0	-0.00610426
-134.24856	-0.00610426	-0.01098767
-134.19856	-0.01098767	-0.00610426
-134.14856	-0.02197534	-0.01098767
-134.09856	-0.01587108	-0.01098767
-134.04856	-0.00610426	-0.01709193
-133.99856	-0.01098767	-0.02197534
-133.94856	-0.02197534	-0.01709193
-133.89856	-0.02197534	-0.01709193
-133.84856	-0.01587108	-0.01098767
-133.79856	-0.01098767	-0.00610426
-133.74856	-0.01587108	-0.02685875
-133.69856	-0.01098767	-0.00610426
-133.64856	-0.01098767	0.00488341
-133.59856	-0.01587108	0
-133.54856	-0.01587108	-0.00610426
-133.49856	-0.00610426	-0.00610426
-133.44856	0	-0.00610426
-133.39856	-0.00610426	-0.01709193
-133.34856	0.00488341	-0.01098767
-133.29856	0.00488341	0
-133.24856	-0.01098767	-0.01709193
-133.19856	0	-0.00610426
-133.14856	-0.00610426	-0.02685875
-133.09856	-0.02197534	0
-133.04856	-0.01587108	-0.00610426
-132.99856	-0.01098767	-0.00610426
-132.94856	-0.01098767	-0.01709193
-132.89856	0	-0.01098767
-132.84856	-0.01098767	-0.01709193
-132.79856	-0.00610426	-0.00610426
-132.74856	0.00488341	-0.01098767
-132.69856	0	-0.00610426
-132.64856	-0.00610426	-0.00610426
-132.59856	-0.00610426	0
-132.54856	0	-0.02197534
-132.49856	-0.01098767	-0.00610426
-132.44856	-0.01098767	-0.01098767
-132.39856	-0.01098767	-0.01098767
-132.34856	-0.02197534	0
-132.29856	0	-0.00610426
-132.24856	-0.01098767	-0.01098767
-132.19856	-0.01098767	-0.01098767
-132.14856	0	-0.01709193
-132.09856	0	0
-132.04856	0.00488341	-0.00610426
-131.99856	-0.00610426	0
-131.94856	0	-0.00610426
-131.89856	0.00976682	0.00488341
-131.84856	0.00976682	-0.01098767
-131.79856	0	0
-131.74856	-0.01098767	0.00488341
-131.69856	0.01465023	0.00976682
-131.64856	0.01465023	-0.00610426
-131.59856	0.00488341	-0.01098767
-131.54856	-0.00610426	-0.01098767
-131.49856	0.01465023	-0.01098767
-131.44856	-0.01098767	-0.01098767
-131.39856	0	-0.00610426
-131.34856	-0.00610426	0
-131.29856	-0.02197534	0
-131.24856	0	-0.00610426
-131.19856	0	0
-131.14856	-0.00610426	0
-131.09856	0.00976682	-0.01709193
-131.04856	0	-0.01098767
-130.99856	-0.00610426	-0.00610426
-130.94856	-0.00610426	-0.01098767
